ticker,count,Company,from_date,to_date,stock
NDLS,40,Noodles & Company - Common Stock,2013-08-11,2023-05-10,NASDAQ
AMOT,40,"Allied Motion Technologies, Inc. - Common Stock",2013-05-10,2023-05-05,NASDAQ
OSTK,40,"Overstock.com, Inc. - Common Stock",2012-10-30,2023-04-27,NASDAQ
SUP,40,"Superior Industries International, Inc. Common Stock",2013-03-01,2023-05-06,NYSE
TACT,40,TransAct Technologies Incorporated - Common Stock,2013-05-10,2023-05-13,NASDAQ
CBU,40,"Community Bank System, Inc. Common Stock",2013-04-24,2023-04-25,NYSE
CB,40,Chubb Corporation (The) Common Stock,2012-10-25,2023-04-26,NYSE
ICPT,40,"Intercept Pharmaceuticals, Inc. - Common Stock",2013-03-18,2023-04-27,NASDAQ
HQY,40,"HealthEquity, Inc. - Common Stock",2014-12-09,2023-06-05,NASDAQ
CMTL,40,Comtech Telecommunications Corp. - Common Stock,2013-03-08,2023-03-09,NASDAQ
DYAI,40,"Dyadic International, Inc. - Common Stock",2013-03-07,2023-05-10,NASDAQ
RJF,40,"Raymond James Financial, Inc. Common Stock",2012-10-26,2023-04-26,NYSE
RUSHA,40,"Rush Enterprises, Inc. - Class A Common Stock",2013-04-24,2023-04-26,NASDAQ
KRA,40,"Kraton Performance Polymers, Inc Common Stock",2012-11-01,2021-07-31,NYSE
TEAM,40,Atlassian Corporation  - Class A Common Stock,2016-02-05,2023-06-08,NASDAQ
RBC,40,Regal Beloit Corporation Common Stock,2012-10-30,2023-05-19,NYSE
CECE,40,CECE,2013-03-07,2022-08-08,
WHG,40,Westwood Holdings Group Inc Common Stock,2013-04-18,2023-04-26,NYSE
MHH,40,MHH,2013-04-24,2023-05-08,NYSE
DLHC,40,DLH Holdings Corp. - Common Stock,2013-05-15,2023-05-06,NASDAQ
CRAI,40,"CRA International,Inc. - Common Stock",2013-04-25,2023-05-05,NASDAQ
STRL,40,"Sterling Infrastructure, Inc. - Common Stock",2013-03-18,2023-05-02,NASDAQ
UEIC,40,Universal Electronics Inc. - Common Stock,2013-05-02,2023-05-07,NASDAQ
AHH,40,"Armada Hoffler Properties, Inc. Common Stock",2013-11-08,2023-05-09,NYSE
SXC,40,"SunCoke Energy, Inc. Common Stock",2013-04-25,2023-05-07,NYSE
UFCS,40,"United Fire Group, Inc - Common Stock",2013-05-07,2023-05-13,NASDAQ
MMYT,40,MakeMyTrip Limited - Ordinary Shares,2013-02-27,2023-05-16,NASDAQ
CPRT,40,"Copart, Inc. - Common Stock",2012-11-28,2023-05-17,NASDAQ
VIPS,40,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",2013-05-15,2023-05-23,NYSE
CTRN,40,"Citi Trends, Inc. - Common Stock",2013-03-15,2023-05-23,NASDAQ
CPXGF,40,CPXGF,2013-05-10,2023-05-12,OTC
RM,40,Regional Management Corp. Common Stock,2013-05-02,2023-05-06,NYSE
STRM,40,"Streamline Health Solutions, Inc. - Common Stock",2012-12-13,2023-04-28,NASDAQ
ELTP,40,ELTP,2013-02-19,2023-02-15,OTC
CHDN,40,"Churchill Downs, Incorporated - Common Stock",2013-02-28,2023-04-27,NASDAQ
BRKL,40,"Brookline Bancorp, Inc. - Common Stock",2013-04-25,2023-04-29,NASDAQ
GVP,40,"GSE Systems, Inc. - Common Stock",2013-05-15,2023-05-15,NYSE
MTOR,40,"Meritor, Inc. Common Stock",2012-11-14,2022-02-03,NYSE
UMPQ,40,UMPQ,2013-04-18,2023-01-24,
NSSC,40,"NAPCO Security Technologies, Inc. - Common Stock",2013-05-13,2023-05-08,NASDAQ
HRB,40,"H&R Block, Inc. Common Stock",2012-12-06,2023-05-09,NYSE
ROCK,40,"Gibraltar Industries, Inc. - Common Stock",2013-05-02,2023-05-07,NASDAQ
COTY,40,Coty Inc. Class A Common Stock,2013-09-17,2023-05-09,NYSE
LPL,40,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",2012-10-26,2023-04-26,NYSE
TBI,40,"TrueBlue, Inc. Common Stock",2013-04-24,2023-04-24,NYSE
RCII,40,RCII,2013-01-29,2023-02-23,
DKL,40,"Delek Logistics Partners, L.P. Common Units representing Limited Partner Interests",2013-03-06,2023-05-08,NYSE
GASS,40,"StealthGas, Inc. - common stock",2012-11-27,2023-05-24,NASDAQ
WSBC,40,"WesBanco, Inc. - Common Stock",2013-04-25,2023-04-25,NASDAQ
SASR,40,"Sandy Spring Bancorp, Inc. - Common Stock",2013-04-18,2023-04-20,NASDAQ
APAM,40,Artisan Partners Asset Management Inc. Class A Common Stock,2013-05-01,2023-05-03,NYSE
IVC,40,Invacare Corporation Common Stock,2013-02-08,2022-11-12,NYSE
PFBC,40,Preferred Bank - Common Stock,2013-04-18,2023-04-19,NASDAQ
POWI,40,"Power Integrations, Inc. - Common Stock",2013-02-04,2023-05-07,NASDAQ
ELY,40,Callaway Golf Company Common Stock,2012-10-25,2022-08-04,NYSE
SFNC,40,Simmons First National Corporation - Common Stock,2014-01-23,2023-04-25,NASDAQ
FIX,40,"Comfort Systems USA, Inc. Common Stock",2013-05-02,2023-04-27,NYSE
EDIT,40,"Editas Medicine, Inc. - Common Stock",2016-05-16,2023-05-16,NASDAQ
EDU,40,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands)",2012-10-29,2023-04-19,NYSE
UFPI,40,"UFP Industries, Inc. - Common Stock",2013-04-18,2023-05-02,NASDAQ
TRMK,40,Trustmark Corporation - Common Stock,2013-04-24,2023-04-26,NASDAQ
ZTS,40,Zoetis Inc. Class A Common Stock,2013-04-30,2023-05-04,NYSE
TESS,40,TESSCO Technologies Incorporated - Common Stock,2013-01-18,2023-02-08,NASDAQ
QGEN,40,QGEN,2012-11-05,2023-05-04,NASDAQ
PFLT,40,PFLT,2013-05-09,2023-05-11,NASDAQ
CRMT,40,"America's Car-Mart, Inc. - Common Stock",2013-02-19,2023-05-24,NASDAQ
DLA,40,DLA,2013-04-25,2023-05-06,NYSE
LPI,40,"Laredo Petroleum, Inc. Common Stock",2013-03-12,2022-11-04,NYSE
EGBN,40,"Eagle Bancorp, Inc. - Common Stock",2013-04-23,2023-04-20,NASDAQ
NVMI,40,Nova Ltd. - Ordinary Shares,2012-10-31,2023-05-11,NASDAQ
KHC,40,The Kraft Heinz Company - Common Stock,2015-08-14,2023-06-08,NASDAQ
BHLB,40,"Berkshire Hills Bancorp, Inc. Common Stock",2013-04-30,2023-04-20,NYSE
CNS,40,Cohn & Steers Inc Common Stock,2013-04-18,2023-04-20,NYSE
FRME,40,First Merchants Corporation - Common Stock,2013-04-25,2023-04-25,NASDAQ
KVHI,40,"KVH Industries, Inc. - Common Stock",2013-02-12,2023-05-06,NASDAQ
AIN,40,Albany International Corporation Common Stock,2013-05-02,2023-04-26,NYSE
FC,40,Franklin Covey Company Common Stock,2012-11-08,2023-03-29,NYSE
ATNI,40,"ATN International, Inc. - Common Stock",2013-04-30,2023-04-29,NASDAQ
PTNR,40,PTNR,2012-11-21,2022-11-23,
INFI,40,"Infinity Pharmaceuticals, Inc. - Common Stock",2013-03-05,2022-11-14,NASDAQ
MYE,40,"Myers Industries, Inc. Common Stock",2013-04-24,2023-03-01,NYSE
ESEA,40,Euroseas Ltd. - Common Stock,2012-11-08,2023-05-16,NASDAQ
NGS,40,"Natural Gas Services Group, Inc. Common Stock",2013-03-14,2023-05-16,NYSE
NMM,40,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,2012-10-23,2023-05-23,NYSE
CFWFF,40,CFWFF,2013-05-08,2023-05-15,OTC
ALOT,40,"AstroNova, Inc. - Common Stock",2013-03-20,2023-03-23,NASDAQ
ENSG,40,"The Ensign Group, Inc. - Common Stock",2013-02-14,2023-04-29,NASDAQ
CIR,40,"CIRCOR International, Inc. Common Stock",2013-05-02,2023-05-11,NYSE
SGMS,40,SGMS,2013-03-11,2022-03-01,
HRC,40,Hill,2012-10-26,2021-07-30,NYSE
MSA,40,MSA Safety Incorporated Common Stock,2013-02-13,2023-05-02,NYSE
DXPE,40,"DXP Enterprises, Inc. - Common Stock",2012-11-02,2023-05-13,NASDAQ
SNCR,40,"Synchronoss Technologies, Inc. - Common Stock",2012-11-05,2023-05-09,NASDAQ
MPX,40,Marine Products Corporation Common Stock,2013-04-24,2023-04-26,NYSE
KEYUF,40,KEYUF,2013-05-08,2023-05-09,OTC
MUSA,40,Murphy USA Inc. Common Stock,2013-11-07,2023-05-07,NYSE
USPH,40,"U.S. Physical Therapy, Inc. Common Stock",2013-03-07,2023-05-04,NYSE
EXPO,40,"Exponent, Inc. - Common Stock",2013-04-17,2023-04-29,NASDAQ
LCUT,40,"Lifetime Brands, Inc. - Common Stock",2013-05-04,2023-05-10,NASDAQ
FOJCF,40,FOJCF,2013-04-25,2023-05-11,OTC
MATW,40,Matthews International Corporation - Class A Common Stock,2013-01-18,2023-04-28,NASDAQ
EVC,40,Entravision Communications Corporation Common Stock,2013-05-03,2023-05-06,NYSE
UNF,40,Unifirst Corporation Common Stock,2013-03-28,2023-03-29,NYSE
UTI,40,Universal Technical Institute Inc Common Stock,2013-04-30,2023-05-13,NYSE
GTE,40,GTE,2012-11-07,2023-05-03,NYSE
NX,40,Quanex Building Products Corporation Common Stock,2013-06-07,2023-06-02,NYSE
RNWK,40,RNWK,2013-02-06,2022-11-12,
BTE,40,Baytex Energy Corp,2012-11-13,2023-05-05,NYSE
GIFI,40,"Gulf Island Fabrication, Inc. - Common Stock",2013-04-26,2023-05-13,NASDAQ
IIIN,40,IIIN,2013-04-18,2023-04-20,NASDAQ
TCPC,40,BlackRock TCP Capital Corp. - Closed End Fund,2013-05-09,2023-05-04,NASDAQ
PLUS,40,ePlus inc. - Common Stock,2013-06-05,2023-05-24,NASDAQ
HTHT,40,H World Group Limited - American Depositary Shares,2013-03-07,2023-05-29,NASDAQ
FSTR,40,L.B. Foster Company - Common Stock,2013-04-30,2023-05-14,NASDAQ
WHF,40,"WhiteHorse Finance, Inc. - Closed End Fund",2013-05-14,2023-05-09,NASDAQ
TS,40,Tenaris S.A. American Depositary Shares,2012-10-18,2023-04-27,NYSE
UTX,40,United Technologies Corporation Common Stock,2012-10-23,2020-01-28,NYSE
GPOR,40,GPOR,2012-11-07,2023-05-03,NASDAQ
MDXG,39,"MiMedx Group, Inc - Common Stock",2013-03-07,2023-05-02,NASDAQ
OCN,39,Ocwen Financial Corporation NEW Common Stock,2013-02-28,2023-05-04,NYSE
HOFT,39,Hooker Furnishings Corporation - Common Stock,2013-04-15,2023-04-19,NASDAQ
HMN,39,Horace Mann Educators Corporation Common Stock,2013-04-25,2023-05-05,NYSE
PESI,39,"Perma-Fix Environmental Services, Inc. - Common Stock",2013-03-22,2023-05-13,NASDAQ
EVTC,39,"Evertec, Inc. Common Stock",2013-08-07,2023-04-26,NYSE
ONEXF,39,ONEXF,2013-05-10,2023-05-12,OTC
HVT,39,"Haverty Furniture Companies, Inc. Common Stock",2013-05-03,2023-05-03,NYSE
AMAG,39,AMAG,2012-11-01,2020-08-09,
DRE,39,Duke Realty Corporation Common Stock,2012-11-01,2022-04-28,NYSE
NCMI,39,"National CineMedia, Inc. - Common Stock",2013-02-21,2022-11-07,NASDAQ
SD,39,Sandridge Energy Inc. Common Stock,2012-11-09,2023-05-05,NYSE
OKTA,39,"Okta, Inc. - Class A Common Stock",2017-06-07,2023-05-31,NASDAQ
ALXN,39,ALXN,2012-10-24,2020-10-29,
CERN,39,CERN,2012-10-25,2021-10-29,
SFM,39,"Sprouts Farmers Market, Inc. - Common Stock",2013-11-10,2023-05-01,NASDAQ
EARN,39,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,2013-08-15,2023-05-12,NYSE
TISI,39,"Team, Inc. Common Stock",2013-01-08,2021-08-08,NYSE
ATEC,39,"Alphatec Holdings, Inc. - Common Stock",2013-02-28,2023-05-06,NASDAQ
DXYN,39,"The Dixie Group, Inc. - Common Stock",2013-05-01,2023-05-05,NASDAQ
MITK,39,"Mitek Systems, Inc. - Common Stock",2012-11-07,2022-07-28,NASDAQ
UL,39,Unilever PLC Common Stock,2012-10-25,2023-04-27,NYSE
AGIO,39,"Agios Pharmaceuticals, Inc. - Common Stock",2013-11-09,2023-05-04,NASDAQ
HSKA,39,HSKA,2013-02-25,2023-02-28,
CPK,39,Chesapeake Utilities Corporation Common Stock,2012-11-08,2023-05-06,NYSE
PMNXF,39,PMNXF,2014-08-03,2023-04-19,OTC
HAFC,39,Hanmi Financial Corporation - Common Stock,2013-04-25,2023-04-25,NASDAQ
CORR,39,"CorEnergy Infrastructure Trust, Inc. Common Stock",2013-05-13,2023-05-11,NYSE
TDW,39,Tidewater Inc. Common Stock,2012-11-06,2023-05-09,NYSE
OFS,39,OFS Capital Corporation - Closed End Fund,2013-05-08,2023-05-05,NASDAQ
VWDRY,39,VWDRY,2012-11-07,2023-05-10,OTC
CX,39,"Cemex, S.A.B. de C.V. Sponsored ADR",2013-02-07,2023-05-02,NYSE
SCOR,39,"comScore, Inc. - Common Stock",2013-02-14,2023-05-13,NASDAQ
SUPN,39,"Supernus Pharmaceuticals, Inc. - Common Stock",2013-03-14,2023-05-09,NASDAQ
HASI,39,"Hannon Armstrong Sustainable Infrastructure Capital, Inc. Common Stock",2013-08-11,2023-05-04,NYSE
GCI,39,"Gannett Co., Inc. Common Stock",2013-02-04,2023-05-04,NYSE
STXS,39,STXS,2012-11-05,2023-05-09,NASDAQ
DNKN,39,DNKN,2012-10-25,2020-10-29,
MS,39,Morgan Stanley Common Stock,2012-10-18,2020-01-16,NYSE
ACU,39,ACU,2013-04-19,2023-04-21,NYSE
NSTG,39,"NanoString Technologies, Inc. - Common Stock",2013-08-11,2023-05-03,NASDAQ
TAL,39,"TAL International Group, Inc. Common Stock",2012-10-25,2023-04-27,NYSE
ARRY-OLD,39,ARRY-OLD,2012-10-30,2019-05-07,
CRVL,39,CorVel Corp. - Common Stock,2013-05-30,2022-11-01,NASDAQ
GFF,39,Griffon Corporation Common Stock,2013-01-30,2023-05-03,NYSE
MRIN,39,Marin Software Incorporated - Common Stock,2013-05-08,2023-05-06,NYSE
AGGZF,39,AGGZF,2013-05-10,2023-05-13,OTC
LPTH,39,"LightPath Technologies, Inc. - Class A Common Stock",2013-05-02,2023-05-11,NASDAQ
BTU,39,Peabody Energy Corporation Common Stock,2012-10-22,2023-04-27,NYSE
TX,39,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",2013-02-20,2023-04-26,NYSE
CMRE,39,Costamare Inc. Common Stock $0.0001 par value,2013-04-25,2023-05-15,NYSE
FBC,39,"Flagstar Bancorp, Inc. Common Stock",2012-10-24,2021-05-03,NYSE
PFSW,39,"PFSweb, Inc. - Common Stock",2013-03-28,2023-05-13,NASDAQ
KOP,39,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,2013-02-14,2023-05-05,NYSE
HFC,39,HollyFrontier Corporation Common Stock,2012-11-07,2022-02-23,NYSE
RLJ,39,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,2013-08-12,2023-05-05,NYSE
CTG,39,"Computer Task Group, Incorporated - Common Stock",2013-07-23,2023-05-14,NASDAQ
BURL,39,"Burlington Stores, Inc. Common Stock",2013-12-10,2023-05-25,NYSE
SAND,39,SAND,2012-10-26,2023-05-11,NYSE
ZIXI,39,ZIXI,2012-10-23,2021-08-08,
HTH,39,Hilltop Holdings Inc.,2014-03-04,2023-04-21,NYSE
AAWW,39,AAWW,2013-02-13,2022-05-05,
PKOH,39,Park-Ohio Holdings Corp. - Common Stock,2013-05-03,2023-05-07,NASDAQ
UPMKF,39,UPMKF,2013-04-25,2023-04-25,OTC
REXR,39,"Rexford Industrial Realty, Inc. Common Stock",2013-09-03,2023-04-20,NYSE
NVTA,39,NVTA,2015-11-05,2023-06-08,NASDAQ
LAKE,39,"Lakeland Industries, Inc. - Common Stock",2013-05-21,2023-04-13,NASDAQ
SCM,39,Stellus Capital Investment Corporation Common Stock,2013-05-10,2023-05-10,NYSE
LXFR,39,Luxfer Holdings PLC American Depositary Shares (each representing one,2013-03-12,2023-04-30,NYSE
SATS,39,EchoStar Corporation - Common stock,2012-11-06,2023-05-14,NASDAQ
SYN,39,SYN,2013-06-25,2022-08-11,NYSE
CCXI,39,CCXI,2013-03-05,2022-05-05,
VICR,39,Vicor Corporation - Common Stock,2013-04-25,2023-04-25,NASDAQ
NWPX,39,Northwest Pipe Company - Common Stock,2013-03-15,2023-05-05,NASDAQ
LLNW,39,LLNW,2012-11-02,2022-04-28,
LAND,39,Gladstone Land Corporation - Common Stock,2013-03-28,2023-05-09,NASDAQ
CFPZF,39,CFPZF,2012-10-24,2023-05-05,OTC
UFI,39,"Unifi, Inc. New Common Stock",2013-04-25,2023-05-06,NYSE
KELYA,39,"Kelly Services, Inc. - Class A Common Stock",2013-05-08,2023-05-11,NASDAQ
HSON,39,"Hudson Global, Inc. - Common Stock",2013-05-07,2023-05-14,NASDAQ
PDLI,39,PDLI,2012-11-05,2020-11-11,
AXU,39,AXU,2012-11-06,2022-05-13,NYSE
ORC,39,"Orchid Island Capital, Inc. Common Stock",2013-05-03,2023-04-28,NYSE
CTL,39,"CenturyLink, Inc. Common Stock",2012-11-07,2020-09-15,NYSE
RGR,39,"Sturm, Ruger & Company, Inc. Common Stock",2013-02-28,2023-05-04,NYSE
CRMD,39,CorMedix Inc. - Common Stock,2014-04-01,2023-05-15,NYSE
WBA,39,"Walgreens Boots Alliance, Inc. - Common Stock",2015-07-09,2023-03-28,NASDAQ
DYNT,39,Dynatronics Corporation - Common Stock,2013-02-13,2023-05-12,NASDAQ
RICK,39,"RCI Hospitality Holdings, Inc. - Common Stock",2013-02-12,2023-05-10,NASDAQ
CREE,39,CREE,2013-01-22,2021-08-17,
PSA,39,Public Storage Common Stock,2012-11-09,2022-08-05,NYSE
MOG.A,39,Moog Inc. Class A Common Stock,2013-01-25,2023-02-03,NYSE
FNHC,39,FNHC,2012-11-08,2022-05-14,
PTCT,39,"PTC Therapeutics, Inc. - Common Stock",2013-08-12,2023-04-28,NASDAQ
TPH,39,"Tri Pointe Homes, Inc. Common Stock",2013-03-28,2023-04-27,NYSE
E,39,ENI S.p.A. Common Stock,2012-10-30,2023-04-28,NYSE
GILT,39,Gilat Satellite Networks Ltd. - Ordinary Shares,2012-11-14,2023-05-09,NASDAQ
JOUT,39,Johnson Outdoors Inc. - Class A Common Stock,2013-05-03,2023-05-05,NASDAQ
PAR,39,PAR Technology Corporation Common Stock,2013-05-01,2023-05-10,NYSE
AR,38,Antero Resources Corporation Common Stock,2014-02-27,2023-04-27,NYSE
ROLL,38,ROLL,2013-05-29,2022-08-07,
TCEHY,38,TCEHY,2013-11-13,2023-05-17,OTC
LHCG,38,LHCG,2012-11-08,2022-02-24,
NBL,38,Noble Energy Inc. Common Stock,2012-10-25,2020-05-08,NYSE
OSBC,38,"Old Second Bancorp, Inc. - Common Stock",2013-04-25,2023-04-20,NASDAQ
BBVA,38,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,2012-10-31,2023-04-27,NYSE
RUSMF,38,RUSMF,2013-05-03,2023-05-15,OTC
YNDX,38,Yandex N.V. - Class A Ordinary Shares,2012-10-30,2022-02-15,
GPL,38,GPL,2012-11-15,2022-08-04,NYSE
ELGX,38,ELGX,2012-10-25,2020-05-13,
FVE,38,"Five Star Quality Care, Inc. Common Stock",2012-10-29,2021-11-06,NYSE
PFIN,38,"P & F Industries, Inc. - Class A Common Stock",2013-05-09,2023-05-12,NASDAQ
MIC,38,Macquarie Infrastructure Company LLC (New) Shares representing one Limited Liability Interest,2012-11-05,2021-05-04,NYSE
ESRT,38,"Empire State Realty Trust, Inc. Class A Common Stock",2014-02-28,2023-04-27,NYSE
CRY,38,"CryoLife, Inc. Common Stock",2012-10-30,2021-11-07,NYSE
FTR,38,FTR,2012-11-06,2019-11-05,
GSS,38,GSS,2012-11-08,2021-11-02,NYSE
OIIM,38,OIIM,2013-05-01,2022-11-04,
SEDG,38,"SolarEdge Technologies, Inc. - Common Stock",2015-11-04,2023-05-03,NASDAQ
MFCSF,38,MFCSF,2013-05-15,2023-05-11,OTC
SMED,38,SMED,2013-01-30,2022-05-12,
REGI,38,REGI,2012-11-06,2021-11-04,
MBUU,38,"Malibu Boats, Inc. - Common Stock",2014-09-11,2023-05-03,NASDAQ
VCRA,38,"Vocera Communications, Inc. Common Stock",2013-02-27,2021-10-28,NYSE
FENG,38,"Phoenix New Media Limited American Depositary Shares, each representing 8 Class A ordinary shares.",2013-03-07,2023-05-15,NYSE
RBS,38,Royal Bank of Scotland Group Plc New (The) ADS,2012-11-02,2021-02-19,NYSE
CVA,38,Covanta Holding Corporation Common Stock,2012-10-18,2023-04-26,NYSE
INUV,38,INUV,2013-03-13,2023-03-09,NYSE
IONS,38,"Ionis Pharmaceuticals, Inc. - Common Stock",2016-02-25,2023-05-03,NASDAQ
PROV,38,"Provident Financial Holdings, Inc. - Common Stock",2013-04-26,2023-04-29,NASDAQ
DOCU,38,"DocuSign, Inc. - Common Stock",2018-06-07,2023-03-09,NASDAQ
ATVI,38,"Activision Blizzard, Inc - Common Stock",2012-11-07,2021-11-02,NASDAQ
PINC,38,"Premier, Inc. - Class A Common Stock",2014-02-14,2023-05-02,NASDAQ
OAS,38,Oasis Petroleum Inc. Common Stock,2012-11-08,2022-05-05,NYSE
ASC,38,Ardmore Shipping Corporation Common Stock,2013-11-11,2023-05-09,NYSE
BLL,38,Ball Corporation Common Stock,2012-10-25,2022-05-05,NYSE
PCYG,38,"Park City Group, Inc. - Common Stock",2014-05-12,2023-05-15,NASDAQ
MEGEF,38,MEGEF,2013-04-24,2023-05-02,OTC
TU,38,Telus Corporation Ordinary Shares,2013-02-15,2023-05-04,NYSE
UGP,38,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),2013-02-22,2023-02-16,NYSE
BLRX,38,BioLineRx Ltd. - American Depositary Shares,2013-03-12,2023-05-24,NASDAQ
RAD,38,Rite Aid Corporation Common Stock,2012-12-20,2023-04-20,NYSE
SB,38,"Safe Bulkers, Inc Common Stock ($0.001 par value)",2012-11-15,2023-05-11,NYSE
DOOR,38,Masonite International Corporation Ordinary Shares (Canada),2014-02-24,2023-05-14,NYSE
CIDM,38,CIDM,2013-02-13,2023-02-14,
SAIC,38,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,2014-04-08,2023-06-05,NYSE
ZGNX,38,ZGNX,2012-11-09,2021-11-04,
CHGG,38,"Chegg, Inc. Common Stock",2014-02-15,2023-05-01,NYSE
MXIM,38,MXIM,2012-10-25,2020-04-28,
GWPH,38,GWPH,2013-08-05,2021-01-12,
MANT,38,MANT,2013-02-20,2022-05-08,
NEON,38,Neonode Inc. - Common Stock,2012-11-14,2023-05-11,NASDAQ
TECH,38,Bio-Techne Corp - Common Stock,2013-10-29,2023-05-03,NASDAQ
PATK,38,"Patrick Industries, Inc. - Common Stock",2014-02-20,2023-04-27,NASDAQ
PZN,38,Pzena Investment Management Inc Class A Common Stock,2012-10-24,2022-04-20,NYSE
CRTO,38,Criteo S.A. - American Depositary Shares,2014-08-05,2023-05-03,NASDAQ
ARCO,38,Arcos Dorados Holdings Inc. Class A Shares,2013-03-08,2023-05-17,NYSE
RIBT,38,RiceBran Technologies - Common Stock,2013-04-04,2023-05-12,NASDAQ
ANGI,38,Angi Inc. - Class A Common Stock,2012-10-24,2023-05-10,NASDAQ
CDW,38,CDW Corporation - Common Stock,2013-11-01,2023-05-03,NASDAQ
EIG,38,Employers Holdings Inc Common Stock,2013-05-09,2023-04-28,NYSE
DSGX,38,The Descartes Systems Group Inc. - Common Stock,2013-12-04,2023-05-31,NASDAQ
PARR,38,PARR,2014-03-31,2023-05-07,NYSE
APDN,38,"Applied DNA Sciences, Inc. - Common Stock",2013-02-15,2023-05-11,NASDAQ
RDY,38,Dr. Reddy's Laboratories Ltd Common Stock,2012-10-30,2023-05-11,NYSE
TRIB,38,Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares,2012-10-18,2023-03-23,NASDAQ
CSPI,38,CSP Inc. - Common Stock,2013-05-08,2023-05-14,NASDAQ
HAYN,38,"Haynes International, Inc. - Common Stock",2013-02-01,2023-05-05,NASDAQ
GLUU,38,GLUU,2012-11-01,2020-11-06,
ECOL,38,ECOL,2012-10-30,2021-11-05,
COR,38,CoreSite Realty Corporation Common Stock,2012-11-01,2021-10-28,NYSE
APPS,38,"Digital Turbine, Inc. - Common Stock",2015-06-11,2023-05-24,NASDAQ
INOD,38,Innodata Inc. - Common Stock,2013-02-07,2023-05-11,NASDAQ
NP,38,"Neenah Paper, Inc. Common Stock",2013-02-21,2022-05-08,NYSE
CENT,38,Central Garden & Pet Company - Common Stock,2013-02-07,2023-05-07,NASDAQ
WES,38,"Western Gas Partners, LP Limited Partner Interests",2012-11-01,2023-05-04,NYSE
PACB,38,"Pacific Biosciences of California, Inc. - Common Stock",2012-10-25,2023-05-02,NASDAQ
EFSC,38,Enterprise Financial Services Corporation - Common Stock,2014-01-23,2023-04-25,NASDAQ
CPSS,38,"Consumer Portfolio Services, Inc. - Common Stock",2013-02-05,2023-04-29,NASDAQ
SAPIF,38,SAPIF,2012-11-07,2023-02-10,OTC
ACC,38,American Campus Communities Inc Common Stock,2012-10-23,2022-02-23,NYSE
AIMC,38,AIMC,2013-04-26,2022-07-30,
SUBCY,38,SUBCY,2013-05-16,2023-04-29,OTC
ORI,38,Old Republic International Corporation Common Stock,2012-10-25,2023-04-27,NYSE
YARIY,38,YARIY,2013-04-22,2023-04-28,OTC
OREX,38,OREX,2012-10-22,2017-11-13,
EXETF,38,EXETF,2013-08-09,2023-05-05,OTC
UMH,38,"UMH Properties, Inc. Common Stock",2014-03-13,2023-05-10,NYSE
CCL,38,Carnival Corporation Common Stock,2012-12-20,2023-03-27,NYSE
HENKY,38,HENKY,2013-05-08,2023-05-06,OTC
ATRS,38,ATRS,2013-03-13,2022-03-03,
